setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,alignment_source,alignment_noise_fraction,is_injected_alignment_control,cycle_score,monomial_defect_score,mean_cycle_score,max_cycle_score,median_cycle_score,nonidentity_triangle_fraction,mean_triangle_defect_rate,max_triangle_defect_rate,alignment_confidence_score,combined_obstruction_score,sync_reference_model,sync_disagreement,evidence_role,method,test_accuracy,test_loss,val_accuracy,val_loss,validation_accuracy_used_for_selection,selection_indices,uses_validation_data,is_single_model,exact_relu_symmetry,is_soup,is_ensemble_or_extra_capacity,capacity_matched_to_weight_average,capacity_matched_to_rank_lift,branch_count,parameter_count,parameter_multiplier,inference_multiplier,parameter_count_multiplier,inference_time_multiplier,uses_obstruction_residual,uses_distillation,method_note,single_best_merge_degradation,mean_individual_merge_degradation,weight_merge_degradation,delta_vs_weight_average,delta_vs_greedy_soup,delta_vs_c2m3_synchronized,weight_average_degradation_vs_best_single,git_rebasin_degradation_vs_best_single,c2m3_degradation_vs_best_single,c2m3_delta_vs_git_rebasin,c2m3_delta_vs_weight_average,rank_lift_delta_vs_weight_average,rank_lift_delta_vs_c2m3,greedy_soup_delta_vs_weight_average,monomial_scale_min,monomial_scale_max,monomial_scale_mean,monomial_scale_std,monomial_mean_abs_log_scale,monomial_max_abs_log_scale,monomial_log_scale_variance,monomial_scale_assignment_similarity_mean,monomial_scale_assignment_similarity_min,monomial_scale_low_similarity_fraction,functional_preservation_error,functional_preservation_mean_abs_error,functional_preservation_prediction_disagreement
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9321,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.917,0.923,0.9064,0.0166,hidden2,raw,none,0.6766576568285624,0.6886466145515442,0.0534820524383879,-0.6662690043449402,observed,0.0,False,0.9842509842514764,1.4018832636641478,0.9842509842514764,0.9842509842514764,0.9842509842514764,1.0,0.96875,0.96875,0.1703176776622418,0.8090122839251865,"hidden1:0,hidden2:0",0.2039930555555555,primary_observed_alignment,validation_branch_ensemble_2,0.9238,0.2638154710769653,0.9315,0.2148982648849487,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,-0.0007999999999999,-0.0068,,0.6033999999999999,0.0007999999999999,0.2502,0.6026,0.2494,0.2494,0.0,0.3531999999999999,0.5973999999999999,0.2441999999999999,0.6026,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_weight_mlp2_seed9321,mnist,mlp2,3,128,input_noise,monomial_weight_mlp2,9321,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.917,0.923,0.9064,0.0166,hidden2,raw,none,0.6766576568285624,0.6886466145515442,0.0534820524383879,-0.6662690043449402,observed,0.0,False,0.9842509842514764,1.4018832636641478,0.9842509842514764,0.9842509842514764,0.9842509842514764,1.0,0.96875,0.96875,0.1703176776622418,0.8090122839251865,"hidden1:0,hidden2:0",0.2039930555555555,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.9178,0.311878286743164,0.9325,0.2728512744903564,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0052,-0.0008,,0.5973999999999999,-0.0052,0.2441999999999999,0.6026,0.2494,0.2494,0.0,0.3531999999999999,0.5973999999999999,0.2441999999999999,0.6026,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,weight_average,0.4306,1.537312176513672,0.429,1.5415408477783203,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.4954,0.4878666666666666,0.4954,0.0,-0.4954,-0.477,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,greedy_soup,0.926,0.2548758047580719,0.9335,0.2066141147613525,0.9335,[0],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0,-0.0075333333333333,,0.4954,0.0,0.0184,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,git_rebasin_pairwise_ref0,0.9104,0.3367824407577515,0.922,0.2954410619735718,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0156,0.0080666666666666,,0.4798,-0.0156,0.0028,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,raw,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,monomial_gauge_ref0_raw,0.9012,0.3517089516639709,0.911,0.3125537281036377,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0248,0.0172666666666666,,0.4706,-0.0248,-0.0063999999999999,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,0.074846292815966,5.860244176473221,0.9576362718870258,0.3216616222781264,0.2326389037728592,2.5923186975198664,0.10037250848137,0.6983584955160845,0.0,0.1184895833333333,4.5299530029296875e-06,5.746816896134987e-07,0.0
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,c2m3_synchronized,0.9076,0.3635266279220581,0.9145,0.3231429653167724,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0184,0.0108666666666666,,0.477,-0.0184,0.0,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,ensemble_upper_bound,0.9208,0.2685929000854492,0.9305,0.2222031478881836,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,0.0052,-0.0023333333333332,,0.4901999999999999,-0.0052,0.0131999999999999,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,twisted_rank_lift_2,0.9218,0.2770017698287964,0.9305,0.2334222373962402,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0042,-0.0033333333333332,,0.4911999999999999,-0.0042,0.0141999999999999,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,random_branch_ensemble_2,0.9186,0.2886591384887695,0.929,0.2446784620285034,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0074,-0.0001333333333333,,0.488,-0.0074,0.011,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,validation_branch_ensemble_2,0.9226,0.2615997634887695,0.931,0.2145950193405151,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,0.0034,-0.0041333333333333,,0.492,-0.0034,0.015,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_activation_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_activation_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,raw,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.1824275663003898,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.9186,0.2886591384887695,0.929,0.2446784620285034,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0074,-0.0001333333333333,,0.488,-0.0074,0.011,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,weight_average,0.4306,1.537312176513672,0.429,1.5415408477783203,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.4954,0.4878666666666666,0.4954,0.0,-0.4954,-0.477,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,greedy_soup,0.926,0.2548758047580719,0.9335,0.2066141147613525,0.9335,[0],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0,-0.0075333333333333,,0.4954,0.0,0.0184,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,git_rebasin_pairwise_ref0,0.9104,0.3367824407577515,0.922,0.2954410619735718,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0156,0.0080666666666666,,0.4798,-0.0156,0.0028,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,shrinkage,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,monomial_gauge_ref0_shrinkage,0.907,0.3445038938522339,0.916,0.3049704456329346,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.019,0.0114666666666666,,0.4764,-0.019,-0.0005999999999999,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,0.3678794411714423,2.420794121042354,0.9677100767985506,0.1573568671870098,0.1193314298143832,1.0,0.0261955886812632,0.6983584955160845,0.0,0.1184895833333333,4.76837158203125e-06,5.764766683569178e-07,0.0
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,c2m3_synchronized,0.9076,0.3635266279220581,0.9145,0.3231429653167724,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0184,0.0108666666666666,,0.477,-0.0184,0.0,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,ensemble_upper_bound,0.9208,0.2685929000854492,0.9305,0.2222031478881836,,[],False,False,False,False,True,False,False,3,354846,3.0,3.0,3.0,3.0,False,False,extra-capacity ensemble upper bound over local models,0.0052,-0.0023333333333332,,0.4901999999999999,-0.0052,0.0131999999999999,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,twisted_rank_lift_2,0.9218,0.2770017698287964,0.9305,0.2334222373962402,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0042,-0.0033333333333332,,0.4911999999999999,-0.0042,0.0141999999999999,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,random_branch_ensemble_2,0.9186,0.2886591384887695,0.929,0.2446784620285034,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0074,-0.0001333333333333,,0.488,-0.0074,0.011,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,validation_branch_ensemble_2,0.9226,0.2615997634887695,0.931,0.2145950193405151,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,0.0034,-0.0041333333333333,,0.492,-0.0034,0.015,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_shrinkage_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_shrinkage_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,shrinkage,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.212317679739502,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.9186,0.2886591384887695,0.929,0.2446784620285034,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0074,-0.0001333333333333,,0.488,-0.0074,0.011,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N3_W128_input_noise_monomial_global_ls_mlp2_seed9322,mnist,mlp2,3,128,input_noise,monomial_global_ls_mlp2,9322,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9184666666666668,0.926,0.9108,0.0151999999999999,hidden2,global_synchronized,none,0.319365531206131,0.3224815726280212,0.6856987604114693,0.0,observed,0.0,False,0.875,1.2477842576692268,0.875,0.875,0.875,1.0,0.765625,0.765625,0.5736723401695719,0.6519145034814133,"hidden1:1,hidden2:1",0.1927083333333333,primary_observed_alignment,weight_average,0.4306,1.537312176513672,0.429,1.5415408477783203,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.4954,0.4878666666666666,0.4954,0.0,-0.4954,-0.477,0.4954,0.0156,0.0184,-0.0028,0.477,0.4911999999999999,0.0141999999999999,0.4954,,,,,,,,,,,,,
